STOP_ID,STOP_NAME,TOWN,TOWN_ID,ROUTE,SEQUENCE,LATITUDE,LONGITUDE
36466,Hyde Park Ave @ Oak Street,BOSTON,35,192,1,42.2548903655893,-71.1242765655446
6466,Hyde Park Ave @ Clay Street,BOSTON,35,192,2,42.2579782484142,-71.1235925026106
6467,Hyde Park Ave @ Harvard Ave,BOSTON,35,192,3,42.2605892756756,-71.1227589740029
6468,Hyde Park Ave @ West St,BOSTON,35,192,4,42.2617192688027,-71.1221047798364
6470,Hyde Park Ave @ Westminster St,BOSTON,35,192,5,42.2641085825083,-71.1213612863496
6471,Hyde Park Ave @ Thatcher St,BOSTON,35,192,6,42.2659734686625,-71.1210661739024
6472,Opp 945 Hyde Park Ave,BOSTON,35,192,7,42.2676658319641,-71.1209265793473
185,Mattapan Station - North Busway,BOSTON,35,191,1,42.2677550448229,-71.0920841773752
185,Mattapan Station - North Busway,BOSTON,35,191,144,42.2677560448229,-71.0920841773752
10582,River St opp Fremont St,BOSTON,35,191,2,42.269998113505,-71.0899792735092
579,River St @ Gladeside Ave,BOSTON,35,191,142,42.2701984899094,-71.0878173077732
583,River St opp Gladeside Ave,BOSTON,35,191,3,42.270304636372,-71.08744007482
6473,Hyde Park Ave @ Collins Street,BOSTON,35,192,8,42.2705038990628,-71.1204729972393
578,River St @ Newcroft Circle,BOSTON,35,191,141,42.2711188962552,-71.0844437874113
584,308 River St opp Newcroft Circle,BOSTON,35,191,4,42.2712242889391,-71.0838806623188
585,River St @ Leahaven Rd,BOSTON,35,191,5,42.2713237372517,-71.0824136605034
586,River St @ Meadowbank Ave,BOSTON,35,191,6,42.2713298258843,-71.0815476617852
588,River St opp Cedar St,BOSTON,35,191,8,42.2713629515788,-71.074875000007
576,River St opp Duxbury Rd,BOSTON,35,191,139,42.2713700373744,-71.0807738098187
587,168 River St opp Standard St,BOSTON,35,191,7,42.2717123318862,-71.0783382063475
589,River St opp Temple St,BOSTON,35,191,9,42.2718608277744,-71.0720066339895
571,Dorchester Ave @ Washington St,BOSTON,35,191,134,42.2722828284083,-71.0680230798753
590,River St @ Washington St,BOSTON,35,191,10,42.2724185897381,-71.0695431923659
6474,Hyde Park Ave @ American Legion Hwy,BOSTON,35,192,9,42.2728215231833,-71.1200710244782
591,Dorchester Ave opp Adirondack Pl,BOSTON,35,191,11,42.2732574133041,-71.0677959104453
882,Dorchester Ave @ Richmond St,BOSTON,35,191,12,42.2739740059609,-71.0676003277299
593,Dorchester Ave opp St Gregory St,BOSTON,35,191,13,42.2754003456378,-71.0672153057185
570,Dorchester Ave @ St Gregory St,BOSTON,35,191,132,42.2755768508666,-71.0671685491504
10569,2165 Dorchester Ave,BOSTON,35,191,131,42.2762543022126,-71.0669765281215
594,Opp 2165 Dorchester Ave,BOSTON,35,191,14,42.2763254812756,-71.0669555123472
6476,Hyde Park Ave @ Ramsdell Ave,BOSTON,35,192,10,42.276987106405,-71.1194511189936
595,Dorchester Ave opp Valley Rd,BOSTON,35,191,15,42.2779489036779,-71.0664895060354
569,Dorchester Ave @ Valley Rd,BOSTON,35,191,130,42.2780720586812,-71.0664528846077
537,Dorchester Ave @ Gallivan Blvd,BOSTON,35,191,129,42.2799936315061,-71.0659022419187
533,Dorchester Ave @ Gallivan Blvd,BOSTON,35,191,16,42.2802863390961,-71.0658230265312
6460,Cummins Hwy @ Rowe St,BOSTON,35,192,11,42.2806445611107,-71.1205531260959
6461,Cummins Hwy @ Brown Ave,BOSTON,35,192,12,42.2817608462723,-71.1223354882368
534,Dorchester Ave @ Van Winkle St,BOSTON,35,191,17,42.2819363325071,-71.0653557418472
536,Dorchester Ave @ Hurlcroft Ave,BOSTON,35,191,128,42.2820544605576,-71.0653217086028
6462,Cummins Hwy @ Sherwood St,BOSTON,35,192,13,42.2828450026792,-71.1238943976345
535,Dorchester Ave @ Mercier Ave,BOSTON,35,191,127,42.2831080758094,-71.0650309374411
397,Dorchester Ave @ Ashmont Busway,BOSTON,35,191,18,42.2835650919484,-71.0648928052562
6463,Cummins Hwy @ Sycamore St,BOSTON,35,192,14,42.2844109864894,-71.1250315089119
6464,Cummins Hwy @ Florence St,BOSTON,35,192,15,42.2851115329294,-71.1259992955736
795,Corinth St @ Washington St,BOSTON,35,192,19,42.2857252053964,-71.1290471498307
636,Washington St @ Cummins Hwy,BOSTON,35,192,16,42.2865505958704,-71.1280098120096
602,South St @ Taft Hill Terr,BOSTON,35,192,17,42.2868872819224,-71.1285193886413
797,Belgrade Ave @ Robert St,BOSTON,35,192,18,42.2869612948129,-71.1303812994946
30336,Dorchester Ave @ Dracut St,BOSTON,35,191,19,42.2869978924329,-71.0639454109548
337,Dorchester Ave @ Msgr Lydon Way,BOSTON,35,191,20,42.2880089047989,-71.0636686887091
332,Dorchester Ave @ Banton St,BOSTON,35,191,125,42.288289276191,-71.0635908681178
637,Washington St @ Firth Rd,BOSTON,35,192,20,42.2886735527378,-71.1257519023351
338,Dorchester Ave @ Shepton St,BOSTON,35,191,21,42.2893579490736,-71.0632887643902
331,Dorchester Ave opp Shepton St,BOSTON,35,191,124,42.289403024733,-71.0632764916899
638,Washington St @ Granfield Ave,BOSTON,35,192,21,42.2901132928364,-71.1242252047401
639,Washington St @ Whipple Ave,BOSTON,35,192,22,42.2915922371427,-71.1226366842717
339,Dorchester Ave @ King St,BOSTON,35,191,22,42.2919402980857,-71.0625707703662
330,Dorchester Ave @ Cheverus Rd,BOSTON,35,191,123,42.2922838017452,-71.0624679812724
640,Washington St @ Archdale Rd,BOSTON,35,192,23,42.292688901479,-71.1214787358651
340,Dorchester Ave @ Centre St,BOSTON,35,191,23,42.2935545407279,-71.0621236954424
329,Dorchester Ave @ Centre St,BOSTON,35,191,122,42.2937281604369,-71.0620698166597
641,Washington St @ Aldwin Rd,BOSTON,35,192,24,42.2947148145225,-71.1193274167125
341,Dorchester Ave @ Dix St,BOSTON,35,191,24,42.2949785982443,-71.0616935283932
328,1621 Dorchester Ave opp Dix St,BOSTON,35,191,121,42.2951334783972,-71.0616487433956
342,Dorchester Ave @ Parkman St,BOSTON,35,191,25,42.2960656098223,-71.0613714657017
327,Dorchester Ave @ Melville Ave,BOSTON,35,191,120,42.2961418157026,-71.0613466477473
642,Washington St @ Tollgate Way,BOSTON,35,192,25,42.2962996727257,-71.117661478345
343,Dorchester Ave @ Gibson St,BOSTON,35,191,26,42.2971072537506,-71.0610651089876
326,Dorchester Ave opp Gibson St,BOSTON,35,191,119,42.2972704323036,-71.0610176573091
325,Park St Busway @ Dorchester Ave,BOSTON,35,191,27,42.2982516230513,-71.0609201237886
322,Geneva Ave opp Vinson St,BOSTON,35,191,28,42.2990387400737,-71.0640196174169
556,Geneva Ave @ Tonawanda St,BOSTON,35,191,117,42.2995112852107,-71.0648325699419
557,452 Geneva Ave opp Bloomfield St,BOSTON,35,191,29,42.299841546361,-71.0654003235114
555,Geneva Ave @ Dakota St,BOSTON,35,191,116,42.300374680183,-71.0663075391231
10642,Forest Hills Station Upper Busway,BOSTON,35,192,26,42.300736122666,-71.1143520031759
10642,Forest Hills Station Upper Busway,BOSTON,35,192,90,42.300737122666,-71.1143520031759
558,Geneva Ave @ Westville St,BOSTON,35,191,30,42.3008939154437,-71.0671797174928
554,Geneva Ave @ Westville St,BOSTON,35,191,115,42.3011143036529,-71.0675467046285
559,Geneva Ave @ Topliff St,BOSTON,35,191,31,42.3014269790662,-71.0680852292624
560,Geneva Ave @ Holiday St,BOSTON,35,191,32,42.3022197433073,-71.0694181321415
553,Geneva Ave @ Holiday St,BOSTON,35,191,114,42.3023372000596,-71.0696141920434
561,Geneva Ave @ Levant St,BOSTON,35,191,33,42.3030038885527,-71.0707486234707
1515,Bowdoin St @ Geneva Ave,BOSTON,35,191,113,42.3034791313789,-71.0713873209567
1468,Bowdoin St @ Geneva Ave,BOSTON,35,191,34,42.303530147489,-71.0713452410388
1936,South St @ Spalding St,BOSTON,35,192,27,42.3037356034703,-71.1147019591085
1514,Bowdoin St @ Eunice St,BOSTON,35,191,112,42.3042630713331,-71.0696986424278
1469,169 Bowdoin St opp Eunice St,BOSTON,35,191,35,42.3043056381634,-71.069637988809
2007,South St @ St Rose St,BOSTON,35,192,89,42.3043876705118,-71.1147032765856
1513,Bowdoin St @ Olney St,BOSTON,35,191,111,42.3052613214834,-71.0682680795985
1470,Bowdoin St @ Norton St,BOSTON,35,191,36,42.3054682180023,-71.0679831036764
1471,Bowdoin St @ Hamilton St,BOSTON,35,191,37,42.30616011239,-71.0671054276505
2006,South St @ Jamaica St,BOSTON,35,192,88,42.3062018058514,-71.1150502444303
1512,Bowdoin St @ Hamilton St,BOSTON,35,191,110,42.3062966786583,-71.0669505224615
1937,South St @ Child St,BOSTON,35,192,28,42.3065250024674,-71.115196619537
11512,Bowdoin opp Mt Ida,BOSTON,35,191,109,42.3071886086266,-71.0659735463711
1472,Bowdoin St opp Elba Terr,BOSTON,35,191,38,42.3076218552887,-71.0655115414273
1938,South St @ Carolina Ave,BOSTON,35,192,29,42.3077903691686,-71.1155143062989
1511,Bowdoin St @ Quincy St,BOSTON,35,191,108,42.3081381674555,-71.0649725555369
1473,Bowdoin St @ Quincy St,BOSTON,35,191,39,42.3081851463655,-71.0649262777713
99991,South St @ Bardwell St,BOSTON,35,192,87,42.3083681250942,-71.1155492652542
1128,South St @ Sedgwick St,BOSTON,35,192,30,42.3085776602971,-71.1155605635742
1510,Bowdoin St @ Hendry St,BOSTON,35,191,107,42.3087911598476,-71.0642744947601
1939,775 Centre St,BOSTON,35,192,86,42.3099203134501,-71.1153050617368
1509,Bowdoin St @ Tovar St,BOSTON,35,191,106,42.3100738043818,-71.0631189722161
1474,Bowdoin St @ Winter St,BOSTON,35,191,40,42.3102287552187,-71.0627734260554
1508,Hancock St @ Bowdoin St,BOSTON,35,191,105,42.311224552376,-71.0626461404388
1475,Hancock St @ Bowdoin St,BOSTON,35,191,41,42.3112797548408,-71.0627080441597
11164,Centre St @ Burroughs St,BOSTON,35,192,85,42.3114476772502,-71.1144403165994
1129,Centre St @ Seaverns Ave,BOSTON,35,192,31,42.3121573448619,-71.1142320292582
1478,Hancock St @ Rowell St,BOSTON,35,191,42,42.312641602477,-71.0645167529862
1506,Hancock St @ Trull St,BOSTON,35,191,104,42.3126889425372,-71.0645838957401
1164,Centre St @ Myrtle St,BOSTON,35,192,84,42.3132966073405,-71.1140977038685
1130,Centre St @ Saint John St,BOSTON,35,192,32,42.3142033935429,-71.1141136383069
1479,Hancock St @ Jerome  St,BOSTON,35,191,43,42.3148330956593,-71.0658578173714
1504,Hancock St @ Bird St,BOSTON,35,191,103,42.314900591211,-71.0658845521607
1480,Columbia Rd @ Hancock St,BOSTON,35,191,44,42.3163562430817,-71.0659340320801
1503,Columbia Rd opp Cushing Ave,BOSTON,35,191,102,42.3167541523892,-71.065593986061
1132,Centre St @ Robinwood Ave,BOSTON,35,192,33,42.3169864081433,-71.1134238923522
1161,Centre St @ Lochstead Ave,BOSTON,35,192,83,42.3173356759454,-71.1131854280455
1481,Dudley St @ Belden St,BOSTON,35,191,45,42.3174957865134,-71.0661075611926
11501,Dudley St @ Virginia St,BOSTON,35,191,101,42.3176449157154,-71.0664592676365
11482,Dudley St @ Clifton St,BOSTON,35,191,46,42.3187670095047,-71.0692103475855
11131,Centre St @ Roseway,BOSTON,35,192,34,42.3190048338335,-71.1120048075409
1160,S Huntington Ave @ Moraine St,BOSTON,35,192,82,42.3196379938892,-71.1116532671572
14831,Dudley St opp Howard Ave,BOSTON,35,191,47,42.3200918698311,-71.0712031627377
1499,Dudley St @ W Cottage St,BOSTON,35,191,98,42.3212602349449,-71.0721900259341
1484,Dudley St @ E Cottage St,BOSTON,35,191,48,42.3214898837725,-71.072216185051
6570,S Huntington Ave @ Perkins St,BOSTON,35,192,35,42.3216852044559,-71.1120983310976
1498,Dudley St @ Dennis St,BOSTON,35,191,97,42.3236753401593,-71.0738448708107
6571,S Huntington Ave @ Bynner St,BOSTON,35,192,36,42.3238012743904,-71.1122519551622
1485,Dudley St @ Langdon St,BOSTON,35,191,49,42.3238268382298,-71.0739766808765
51365,S Huntington Ave @ Bynner St,BOSTON,35,192,80,42.3239851002642,-71.1122623970547
1486,Dudley St @ Magazine St,BOSTON,35,191,50,42.3251019461179,-71.0748515575082
1487,Dudley St @ Hampden St,BOSTON,35,191,51,42.326158986594,-71.0753988574753
31365,S Huntington Ave opp VA Hospital,BOSTON,35,192,79,42.3265349399531,-71.111395371831
6573,S Huntington Ave @ VA Hospital,BOSTON,35,192,37,42.3266923406451,-71.111312165298
1495,Dudley St @ Adams St,BOSTON,35,191,94,42.3276554796603,-71.0773165973017
1488,Dudley St @ Adams St,BOSTON,35,191,52,42.327799195453,-71.0775276431335
6574,S Huntington Ave @ Heath St,BOSTON,35,192,38,42.3284824649875,-71.1107142392872
1489,Dudley St @ Dearborn St,BOSTON,35,191,53,42.3284896558387,-71.0791392136488
1493,Dudley St @ Greenville St,BOSTON,35,191,93,42.3284940624217,-71.0810182879235
1491,Dudley St @ Warren St,BOSTON,35,191,54,42.32861996841,-71.0829703621151
65741,100 S Huntington Ave,BOSTON,35,192,39,42.3293846078947,-71.1109756424113
64,Dudley Station,BOSTON,35,191,55,42.3297081295863,-71.0839491925973
1,Washington St opp Ruggles St,BOSTON,35,191,56,42.3309840704232,-71.0828106731934
6575,S Huntington Ave @ Huntington Ave,BOSTON,35,192,40,42.3318579223173,-71.1120008377857
62,Washington St @ Williams St,BOSTON,35,191,90,42.3320136742737,-71.081666592972
2,Washington St @ Melnea Cass Blvd,BOSTON,35,191,57,42.3323782800364,-71.0813725291615
1315,Huntington Ave @ Parker Hill Ave,BOSTON,35,192,41,42.3331827110554,-71.1097054706271
1365,835 Huntington Ave opp Parker Hill Ave,BOSTON,35,192,76,42.3332291003613,-71.109275300049
1363,Huntington Ave @ Fenwood Rd,BOSTON,35,192,75,42.3337235608291,-71.1057125974173
1317,Huntington Ave opp Fenwood Rd,BOSTON,35,192,42,42.3337766554905,-71.1056165011631
1226,Tremont St @ Ruggles St,BOSTON,35,43,2,42.33478332973,-71.0887180115901
21317,Huntington Ave @ Wigglesworth St,BOSTON,35,192,43,42.3348799873863,-71.1027343348141
60,Washington St @ Lenox St,BOSTON,35,191,89,42.3349677459791,-71.0789100967162
92391,677 Huntington Ave,BOSTON,35,192,74,42.3350557281645,-71.1026989012876
4,Washington St @ Lenox St,BOSTON,35,191,58,42.3351776932209,-71.0786514799797
1255,Tremont St @ Columbus Ave,BOSTON,35,43,36,42.3352240202776,-71.088120379922
1227,Tremont St @ Melnea Cass Blvd,BOSTON,35,43,3,42.3357617524106,-71.0868746870284
31317,Huntington Ave @ Longwood Ave,BOSTON,35,192,44,42.3358990501453,-71.0999365658775
91391,Huntington Ave @ Longwood Ave,BOSTON,35,192,73,42.3359828545798,-71.1002092750796
17863,Ruggles Station - Lane 2,BOSTON,35,43,1,42.3363144455172,-71.0888720662314
17863,Ruggles Station - Lane 2,BOSTON,35,43,37,42.3363154455172,-71.0888720662314
55,Washington St @ Massachusetts Ave,BOSTON,35,191,88,42.3363377698137,-71.0771975655518
5,Washington St @ Massachusetts Ave,BOSTON,35,191,59,42.3363833061509,-71.0771374488762
38155,Riverside Sta,NEWTON,207,558,1,42.3367849913825,-71.2531552199048
38155,Riverside Sta,NEWTON,207,558,93,42.3367859913825,-71.2531552199048
81391,Huntington Ave @ Evans Way,BOSTON,35,192,72,42.3368189294234,-71.0980424985746
1254,Tremont St @ Burke St,BOSTON,35,43,35,42.3368918153846,-71.084792513058
1228,Tremont St @ Hammond St,BOSTON,35,43,4,42.3372802013745,-71.0840941961573
15176,Washington St @ Worcester St,BOSTON,35,191,87,42.3373067363892,-71.0758545174758
1787,Washington St @ Worcester St,BOSTON,35,191,60,42.3375468836092,-71.0755181711888
51317,Huntington Ave @ Ruggles St,BOSTON,35,192,45,42.337642506586,-71.0954304499463
71391,Huntington Ave @ Louis Prang St,BOSTON,35,192,71,42.337764698301,-71.0956498694103
11228,Tremont St @ Lenox St,BOSTON,35,43,5,42.337852074269,-71.0830580302808
19402,Washington St @ W Newton St,BOSTON,35,191,86,42.3387588829647,-71.0737871604993
1230,Tremont St @ Northampton St,BOSTON,35,43,6,42.3387810820479,-71.081207600931
1788,Washington St @ E Newton St,BOSTON,35,191,61,42.3387983774646,-71.0737309350531
1252,Tremont St @ Northampton St,BOSTON,35,43,33,42.338936539909,-71.0811227577874
61391,Huntington Ave @ Forsyth Way,BOSTON,35,192,70,42.3391634496487,-71.0921293046822
1231,Tremont St @ W Springfield St,BOSTON,35,43,7,42.3396069498473,-71.079649214268
1251,Tremont St @ W Springfield St,BOSTON,35,43,32,42.3396842257256,-71.0797632692449
1250,Tremont St @ Worcester St,BOSTON,35,43,31,42.3401753445395,-71.0787231304107
81317,360 Huntington Ave,BOSTON,35,192,46,42.3402943251964,-71.0888497387958
5100,Washington St @ Union Pk,BOSTON,35,191,85,42.3404339560751,-71.0712496967011
1232,Tremont St @ W Concord St,BOSTON,35,43,8,42.3404488996509,-71.0782082454713
41391,Huntington Ave @ Opera Pl,BOSTON,35,192,69,42.3404911114955,-71.0888682128713
1249,Tremont St @ Rutland Sq,BOSTON,35,43,30,42.340956756012,-71.0772517967797
65544,Washington St @ Commonwealth Ave,NEWTON,207,505,32,42.3412516083165,-71.2384028713531
1233,Tremont St @ W Newton St,BOSTON,35,43,9,42.3412741117673,-71.0766992178522
91317,Huntington Ave @ Gainsborough St,BOSTON,35,192,47,42.3412955758156,-71.086585928711
78215,Washington St @ Commonwealth Ave,NEWTON,207,505,20,42.3413324243548,-71.2383055716614
31391,Huntington Ave @ Gainsborough St,BOSTON,35,192,68,42.3413581127874,-71.0867880204278
5093,Washington St @ Union Pk,BOSTON,35,191,62,42.3415000558356,-71.0692352204685
1248,Tremont St @ Pembroke St,BOSTON,35,43,29,42.34170276362,-71.0758985987868
1234,Tremont St @ W Brookline St,BOSTON,35,43,10,42.3419295856911,-71.0754654715714
65545,Commonwealth Ave @ Windemere Rd,NEWTON,207,505,33,42.3419768186241,-71.2398941691566
15094,Washington St @ Savoy St,BOSTON,35,191,63,42.3420135453411,-71.0680840523404
78214,Commonwealth Ave @ Windemere Rd,NEWTON,207,505,19,42.3420777755836,-71.240064456528
5099,Washington St opp Savoy St,BOSTON,35,191,84,42.3421831266766,-71.067853159205
34513,Huntington Ave @ Mass Ave,BOSTON,35,192,48,42.3425659160772,-71.0850149321751
1235,Tremont St @ W Dedham St,BOSTON,35,43,11,42.342708868952,-71.0739905892154
5094,Washington St @ Perry St,BOSTON,35,191,64,42.3427460400184,-71.0671503507089
1247,Tremont St @ Dartmouth St,BOSTON,35,43,28,42.3428792966999,-71.0736674376587
34514,Huntington Ave @ Mass Ave,BOSTON,35,192,67,42.3428863962571,-71.0849694024149
65546,Commonwealth Ave opp Cheswick Rd,NEWTON,207,505,34,42.3430818902319,-71.2412237433314
78216,1600 Washington St,NEWTON,207,505,21,42.3431130107565,-71.2365001025557
78213,Commonwealth Ave @ Cheswick Rd,NEWTON,207,505,18,42.343242212432,-71.2413162576816
65543,Washington St @ Greenough St,NEWTON,207,505,31,42.343271983966,-71.2363276269431
1246,Tremont St @ Union Pk,BOSTON,35,43,27,42.3436421201755,-71.0722460118428
5098,Washington St @ E Berkeley St,BOSTON,35,191,83,42.3438493438501,-71.0660292395461
1236,Tremont St @ Waltham St,BOSTON,35,43,12,42.3439146478223,-71.0717033224082
5095,Washington St @ E Berkeley St,BOSTON,35,191,65,42.3441493133788,-71.0658367820912
210,Summer St @ Dry Dock Ave,BOSTON,35,4,13,42.344350363247,-71.0390387621176
30256,Dry Dock Ave @ Harbor St,BOSTON,35,4,12,42.3446253356531,-71.0373801820427
78212,Commonwealth Ave @ Auburn St,NEWTON,207,505,17,42.3446635683062,-71.2411083888423
7828,Commonwealth Ave @ Marriott,NEWTON,207,558,92,42.3447407431915,-71.2586390659109
65542,Washington St @ Auburn St,NEWTON,207,505,30,42.3449202177036,-71.2344473775873
7833,Commonwealth Ave @ Auburn St,NEWTON,207,505,35,42.3449483845301,-71.2409861221561
78218,Washington St @ Auburn St,NEWTON,207,505,22,42.3450037669032,-71.2343795561911
30249,Northern Ave @ Tide St,BOSTON,35,4,10,42.3451367587318,-71.031929019044
1237,Tremont St @ E Berkeley St,BOSTON,35,43,13,42.3451656645325,-71.0699242102246
11388,Huntington Ave @ Belvidere St,BOSTON,35,192,66,42.3452902216291,-71.0819701406881
11245,Tremont St @ Berkeley St,BOSTON,35,43,26,42.3454842942002,-71.0697088168455
15095,Washington St @ Herald St,BOSTON,35,191,66,42.3456322220028,-71.0649348238283
78219,Washington St @ Prospect St,NEWTON,207,505,23,42.3457309535986,-71.233449741155
1994,Winship St @ Union St,BOSTON,35,501,30,42.346163777115,-71.1524042409819
994,Winship St @ Union St,BOSTON,35,501,1,42.3462175187586,-71.15237082917
994,Winship St @ Union St,BOSTON,35,501,31,42.3462185187585,-71.15237082917
212,Summer St @ D St,BOSTON,35,4,14,42.346357695504,-71.0422372025037
168,Tremont St @ Appleton St,BOSTON,35,43,25,42.346620878999,-71.0690868214345
148,Herald St @ Washington St,BOSTON,35,191,82,42.3466313116843,-71.0646956899587
247,Northern Ave @ Harbor St,BOSTON,35,4,9,42.3466782615704,-71.0352438916705
7830,Commonwealth Ave @ Islington St,NEWTON,207,558,2,42.3470985601886,-71.2532724377776
7827,Commonwealth Ave @ Islington St,NEWTON,207,558,91,42.3471315842729,-71.2529888994353
7623,Washington St @ Shaw St,NEWTON,207,553,29,42.3472036335478,-71.2303462733821
890,Summer St @ WTC Ave,BOSTON,35,4,15,42.3473804047319,-71.0441341155193
7826,Commonwealth Ave opp Ash St,NEWTON,207,558,90,42.3473903207598,-71.2515410452492
1238,Tremont St @ Herald St,BOSTON,35,43,14,42.3473917286029,-71.0686597638921
65547,Commonwealth Ave @ Pamella Ct,NEWTON,207,505,36,42.3474320000019,-71.2451325811253
7831,Commonwealth Ave @ Ash St,NEWTON,207,558,3,42.3474835740886,-71.2512104704309
78211,Commonwealth Ave opp Pamella Ct,NEWTON,207,505,16,42.3474933226336,-71.2453827860309
1932,Boylston St @ Saint Cecilia St,BOSTON,35,193,37,42.3475662962027,-71.0868178301769
79,Massachusetts Ave @ Newbury St,BOSTON,35,193,36,42.3478523625322,-71.0880163338261
7832,Commonwealth Ave @ Melrose St,NEWTON,207,558,4,42.3479503298539,-71.2487314821931
1239,Tremont St @ Marginal St,BOSTON,35,43,15,42.3482201884609,-71.0676479592017
1301,7 Winship St,BOSTON,35,501,29,42.3487254001221,-71.150802231354
1242,Tremont St @ Charles St S,BOSTON,35,43,24,42.3487429100022,-71.0664835174366
7652,Elm St @ Washington St,NEWTON,207,553,67,42.3487484552289,-71.2290845849479
916,Washington St @ Lake St,BOSTON,35,193,15,42.3489019813443,-71.1601201789778
975,Washington St @ Brock St,BOSTON,35,193,75,42.3489238976037,-71.1605732837435
920,Cambridge St @ Washington St,BOSTON,35,193,19,42.3489856549707,-71.1501590768633
7651,Washington St @ Cherry St,NEWTON,207,553,66,42.3490163761929,-71.2280417647797
972,Washington St @ Waldo Terr,BOSTON,35,193,72,42.3490418656526,-71.1519933210102
919,Washington St opp Waldo Terr,BOSTON,35,193,18,42.3490533918555,-71.1521804213308
941,Commonwealth Ave @ Blandford St,BOSTON,35,193,35,42.3490653600341,-71.0996208156266
974,Washington St @ Foster St,BOSTON,35,193,74,42.349090772251,-71.1572233185511
917,Washington St @ Foster St,BOSTON,35,193,16,42.3490925167074,-71.1569916524932
7624,Washington St @ Highland St,NEWTON,207,553,30,42.3491338727714,-71.2275783007886
918,Washington St @ Chestnut Hill Ave,BOSTON,35,193,17,42.3491373638538,-71.154179532474
178,Saint James Ave @ Dartmouth St,BOSTON,35,192,65,42.349337286019,-71.0768237397567
7625,Washington St @ Chestnut St,NEWTON,207,553,31,42.3493531500998,-71.2254982182755
19201,Cambridge St opp Elko St,BOSTON,35,193,20,42.3493775079785,-71.1491248900138
951,Commonwealth Ave @ Silber Way,BOSTON,35,193,57,42.3493816796418,-71.1007523072207
76251,Washington St opp Armory St,NEWTON,207,553,32,42.3494389381183,-71.2198343779287
7650,Washington St @ Watertown St,NEWTON,207,553,65,42.349445252131,-71.2261813706731
939,Commonwealth Ave @ Hinsdale St,BOSTON,35,193,34,42.3494836622572,-71.1030431475245
7649,Washington St @ Armory St,NEWTON,207,553,64,42.3494925317489,-71.219594527365
6565,Washington St @ Tufts Med Ctr,BOSTON,35,191,67,42.3495579081902,-71.0637703555914
242,Seaport Blvd @ Seaport Hotel,BOSTON,35,4,8,42.3496043242387,-71.0408666904203
7834,Lexington St @ Auburndale Ave,NEWTON,207,505,37,42.3496563629176,-71.2472651093748
952,Commonwealth Ave @ Granby St,BOSTON,35,193,58,42.3497565368659,-71.1038033906727
7626,Washington St opp Cross St,NEWTON,207,553,33,42.3498090921462,-71.2182382002132
977,Washington St @ Montfern Ave,BOSTON,35,193,76,42.3498116445137,-71.1645007072618
78205,Lexington St @ Freeman St,NEWTON,207,505,15,42.3498307650934,-71.24717706244
938,Commonwealth Ave @ St Marys St,BOSTON,35,193,33,42.3498869222763,-71.1063608402175
173,Saint James Ave @ Clarendon St,BOSTON,35,192,64,42.3499007807134,-71.0746334463244
7621,Elm St @ Webster St,NEWTON,207,553,28,42.3499281576283,-71.2299057230209
914,Washington St opp Montfern Ave,BOSTON,35,193,14,42.3500417040344,-71.1648598056481
970,Cambridge St @ Sparhawk St,BOSTON,35,193,70,42.3500541760604,-71.1473925172659
175,Boylston St @ Dartmouth St,BOSTON,35,193,38,42.3500545671311,-71.0774463238588
7653,Elm St @ Webster St,NEWTON,207,553,68,42.3500588610477,-71.2299716896596
8281,285 Tremont St,BOSTON,35,191,81,42.3500689989913,-71.0652202638287
953,Commonwealth Ave @ St Marys St,BOSTON,35,193,59,42.3501094359149,-71.1066362330158
937,Commonwealth Ave @ Carlton St,BOSTON,35,193,32,42.3501715788874,-71.1086829009668
6555,Surface Artery @ Kneeland St,BOSTON,35,501,19,42.3502985527799,-71.059659803381
2215,B St @ Seaport Blvd,BOSTON,35,459,80,42.3503252517327,-71.0429072077764
30239,Congress St @ A St,BOSTON,35,459,90,42.3503381700182,-71.0484379234215
7647,Washington St @ Eddy St,NEWTON,207,553,62,42.3503498541795,-71.2157658074365
11218,Congress St @ A St,BOSTON,35,448,62,42.3503742199522,-71.048493512087
954,Commonwealth Ave @ University Rd,BOSTON,35,193,60,42.350385912221,-71.1088502741783
7627,Washington St opp Eddy St,NEWTON,207,553,34,42.3504670232188,-71.2153718387327
913,Washington St @ Breck Ave,BOSTON,35,193,13,42.3504774135011,-71.1666435781409
912,Tremont St @ Washington St,BOSTON,35,193,12,42.3504921165934,-71.1687972549759
891,Summer St opp Melcher St,BOSTON,35,4,16,42.3505140980763,-71.050882736346
979,Tremont St @ Washington St,BOSTON,35,193,78,42.3506056548122,-71.1685992583437
143,Boylston St @ Clarendon St,BOSTON,35,192,49,42.3506462543531,-71.075321294151
922,Cambridge St opp Dustin St,BOSTON,35,193,21,42.3507486462269,-71.1457389629619
981,Tremont St opp Tremont Pl,BOSTON,35,193,79,42.3507641382621,-71.1721844301584
969,Cambridge St @ Dustin St,BOSTON,35,193,69,42.3508000325392,-71.1456208186347
7646,Washington St @ Walker St,NEWTON,207,553,61,42.3508893817133,-71.212760503586
7629,Washington St opp Walker St,NEWTON,207,553,35,42.3508935992318,-71.2130762740611
935,Commonwealth Ave @ St Paul St,BOSTON,35,193,31,42.3508968005172,-71.1148196959709
910,Tremont St @ Tremont Pl,BOSTON,35,193,11,42.3509694026114,-71.1726176414145
